flow_info: forward_iat_total, backward_iat_std, backward_iat_max, total_fhlen, total_bhlen, backward_iat_min, forward_iat_min, fpkts_per_second, flow_iat_min, forward_packet_length_mean, forward_iat_std, flow_iat_total, flow_syn, flow_fin, forward_iat_max, flow_iat_max, forward_packet_length_min, total_backward_packets, flow_iat_mean, flow_ece, flow_protocol, flow_iat_std, bpkts_per_second, backward_packet_length_mean, backward_iat_mean, total_length_of_forward_packets, flow_cwr, flow_packets_per_second, forward_iat_mean, flow_urg, total_length_of_backward_packets, flow_rst, total_forward_packets, forward_packet_length_max, flow_ack, forward_packet_length_std, backward_iat_total, backward_packet_length_max, flow_psh, backward_packet_length_std, backward_packet_length_min: serial: start_time, end_time: attack_label: infection_label: reconnaissance_label: attack_labeled: infection_labeled: reconnaissance_labeled: benign_probability: attack_probability: infection_probability: reconnaissance_probability
127.0.0.25/443-127.0.0.5/9364: 0.023194313049316406, -1, -1, 0, 1053, 99999, 2.2649765014648438e-05, 39.0, 2.2649765014648438e-05, 1468.3589743589744, 0.0, 0.023194313049316406, 0, 0, 0.0011286735534667969, 0.0011286735534667969, 624, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 57266, 0, 39.0, 0.0, 0, 0, 0, 39, 1514, 39, 196.31, 0, -1, 2, -1, -1: 1092: 1674497198.1, 1674497199.1: 0: 0: 0: 0: 0: 0: 0.4753668864181518: 0.1748777045271916: 0.1748777045271916: 0.17487770452746507
127.0.0.1/9020-127.0.0.2/9784: 51.455262660980225, 0.24, 0.5326967239379883, 2484, 3753, 0.0008225440979003906, 1.6927719116210938e-05, 139.0, 0.0008225440979003906, 1116.1294964028777, 0.24, 86.70035767555237, 0, 0, 0.5316436290740967, 0.5326967239379883, 96, 92, 0.38, 0, 6, 0.24, 92.0, 66.0, 0.38, 155142, 0, 231.0, 0.37, 0, 6072, 0, 139, 1454, 231, 549.7, 35.10345387458801, 66, 47, 0.0, 66: 1093: 1674497198.2, 1674497199.2: 0: 0: 0: 0: 0: 0: 0.4753668864186695: 0.17487770452711002: 0.17487770452710982: 0.17487770452711077
127.0.0.5/9362-127.0.0.25/443: 0, 0.0, 0.0020935535430908203, 1161, 0, 0.0002186298370361328, 99999, 0.0, 0.0002186298370361328, 0, -1, 0.06009268760681152, 0, 0, -1, 0.0020935535430908203, -1, 43, 0.0, 0, 6, 0.0, 43.0, 1440.3023255813953, 0.0, 0, 0, 43.0, -1, 0, 61933, 0, 0, -1, 43, -1, 0.06009268760681152, 1514, 4, 240.66, 489: 1094: 1674497198.2, 1674497199.2: 0: 0: 0: 0: 0: 0: 0.4753668864186389: 0.1748777045271319: 0.17487770452711462: 0.17487770452711462
127.0.0.25/443-127.0.0.5/9364: 0.022333621978759766, -1, -1, 0, 1026, 99999, 1.811981201171875e-05, 38.0, 1.811981201171875e-05, 1467.157894736842, 0.0, 0.022333621978759766, 0, 0, 0.0011060237884521484, 0.0011060237884521484, 624, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 55752, 0, 38.0, 0.0, 0, 0, 0, 38, 1514, 38, 198.73, 0, -1, 2, -1, -1: 1095: 1674497198.2, 1674497199.2: 0: 0: 0: 0: 0: 0: 0.475366886418204: 0.17487770452718338: 0.17487770452718338: 0.17487770452742932
127.0.0.1/9020-127.0.0.2/9784: 51.45292663574219, 0.24, 0.5318741798400879, 2457, 3726, 0.0002665519714355469, 1.5974044799804688e-05, 138.0, 0.00021338462829589844, 1113.6811594202898, 0.24, 86.5109760761261, 0, 0, 0.5316267013549805, 0.5318741798400879, 96, 91, 0.38, 0, 6, 0.24, 91.0, 66.0, 0.38, 153688, 0, 229.0, 0.37, 0, 6006, 0, 138, 1454, 229, 550.93, 35.02860236167908, 66, 47, 0.0, 66: 1096: 1674497198.2, 1674497199.2: 0: 0: 0: 0: 0: 0: 0.4753668864186692: 0.17487770452711007: 0.17487770452710982: 0.17487770452711088
127.0.0.5/9362-127.0.0.25/443: 0, 0.0, 0.0018749237060546875, 1134, 0, 1.8596649169921875e-05, 99999, 0.0, 1.8596649169921875e-05, 0, -1, 0.050910234451293945, 0, 0, -1, 0.0018749237060546875, -1, 42, 0.0, 0, 6, 0.0, 42.0, 1438.547619047619, 0.0, 0, 0, 42.0, -1, 0, 60419, 0, 0, -1, 42, -1, 0.050910234451293945, 1514, 4, 243.23, 489: 1097: 1674497198.2, 1674497199.2: 0: 0: 0: 0: 0: 0: 0.47536688641864216: 0.1748777045271296: 0.1748777045271141: 0.1748777045271141
127.0.0.25/443-127.0.0.5/9364: 0.021663188934326172, -1, -1, 0, 999, 99999, 0.00014781951904296875, 37.0, 0.00014781951904296875, 1465.8918918918919, 0.0, 0.021663188934326172, 0, 0, 0.0010879039764404297, 0.0010879039764404297, 624, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 54238, 0, 37.0, 0.0, 0, 0, 0, 37, 1514, 37, 201.25, 0, -1, 2, -1, -1: 1098: 1674497198.2, 1674497199.2: 0: 0: 0: 0: 0: 0: 0.4753668864182511: 0.1748777045271759: 0.1748777045271759: 0.17487770452739707
127.0.0.1/9020-127.0.0.2/9784: 51.450738191604614, 0.23, 0.5316076278686523, 2430, 3699, 1.811981201171875e-05, 1.6927719116210938e-05, 137.0, 1.6927719116210938e-05, 1121.109489051095, 0.24, 86.45869827270508, 0, 0, 0.5316107273101807, 0.5316448211669922, 96, 90, 0.38, 0, 6, 0.24, 90.0, 66.0, 0.39, 153592, 0, 227.0, 0.38, 0, 5940, 0, 137, 1454, 227, 546.01, 35.00461268424988, 66, 46, 0.0, 66: 1099: 1674497198.2, 1674497199.2: 0: 0: 0: 0: 0: 0: 0.475366886418669: 0.17487770452711013: 0.17487770452710988: 0.17487770452711104
127.0.0.5/9362-127.0.0.25/443: 0, 0.0, 0.0018563270568847656, 1107, 0, 1.8596649169921875e-05, 99999, 0.0, 1.8596649169921875e-05, 0, -1, 0.05014777183532715, 0, 0, -1, 0.0018563270568847656, -1, 41, 0.0, 0, 6, 0.0, 41.0, 1436.7073170731708, 0.0, 0, 0, 41.0, -1, 0, 58905, 0, 0, -1, 41, -1, 0.05014777183532715, 1514, 4, 245.89, 489: 1100: 1674497198.2, 1674497199.2: 0: 0: 0: 0: 0: 0: 0.47536688641864516: 0.17487770452712753: 0.1748777045271136: 0.1748777045271136
127.0.0.25/443-127.0.0.5/9364: 0.016341686248779297, -1, -1, 0, 972, 99999, 2.0742416381835938e-05, 36.0, 2.0742416381835938e-05, 1464.5555555555557, 0.0, 0.016341686248779297, 0, 0, 0.0009400844573974609, 0.0009400844573974609, 624, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 52724, 0, 36.0, 0.0, 0, 0, 0, 36, 1514, 36, 203.86, 0, -1, 2, -1, -1: 1101: 1674497198.2, 1674497199.2: 0: 0: 0: 0: 0: 0: 0.47536688641829383: 0.17487770452716916: 0.17487770452716916: 0.1748777045273679
127.0.0.1/9020-127.0.0.2/9784: 125.31292390823364, 0.29, 0.8501286506652832, 3537, 6021, 0.00020956993103027344, 7.009506225585938e-05, 223.0, 3.838539123535156e-05, 1131.982062780269, 0.3, 195.97856950759888, 0, 0, 0.8504538536071777, 0.8504538536071777, 96, 131, 0.55, 0, 6, 0.29, 131.0, 66.0, 0.54, 252432, 0, 354.0, 0.56, 0, 8646, 0, 223, 1454, 354, 536.07, 70.6606171131134, 66, 70, 0.0, 66: 1102: 1674497198.2, 1674497199.2: 0: 0: 0: 0: 0: 0: 0.4753668864186717: 0.17487770452710943: 0.17487770452710943: 0.17487770452710943
127.0.0.5/9362-127.0.0.25/443: 0, 0.0, 0.0018377304077148438, 1080, 0, 2.0503997802734375e-05, 99999, 0.0, 2.0503997802734375e-05, 0, -1, 0.04940390586853027, 0, 0, -1, 0.0018377304077148438, -1, 40, 0.0, 0, 6, 0.0, 40.0, 1434.775, 0.0, 0, 0, 40.0, -1, 0, 57391, 0, 0, -1, 40, -1, 0.04940390586853027, 1514, 4, 248.64, 489: 1103: 1674497198.2, 1674497199.2: 0: 0: 0: 0: 0: 0: 0.4753668864186481: 0.17487770452712553: 0.17487770452711313: 0.17487770452711313
127.0.0.25/443-127.0.0.5/9364: 0.015615701675415039, -1, -1, 0, 945, 99999, 1.7642974853515625e-05, 35.0, 1.7642974853515625e-05, 1463.142857142857, 0.0, 0.015615701675415039, 0, 0, 0.000919342041015625, 0.000919342041015625, 624, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 51210, 0, 35.0, 0.0, 0, 0, 0, 35, 1514, 35, 206.58, 0, -1, 2, -1, -1: 1104: 1674497198.2, 1674497199.2: 0: 0: 0: 0: 0: 0: 0.4753668864183322: 0.17487770452716309: 0.17487770452716309: 0.17487770452734164
127.0.0.1/9020-127.0.0.2/9784: 125.29736280441284, 0.28, 0.8499190807342529, 3510, 5994, 1.8358230590820312e-05, 1.8358230590820312e-05, 222.0, 1.8358230590820312e-05, 1130.6576576576576, 0.29, 195.95385766029358, 0, 0, 0.8503837585449219, 0.8503837585449219, 96, 130, 0.56, 0, 6, 0.29, 130.0, 66.0, 0.54, 251006, 0, 352.0, 0.56, 0, 8580, 0, 222, 1454, 352, 536.92, 70.63337302207947, 66, 69, 0.0, 66: 1105: 1674497198.3, 1674497199.3: 0: 0: 0: 0: 0: 0: 0.4753668864186717: 0.17487770452710943: 0.17487770452710943: 0.17487770452710943
127.0.0.5/9362-127.0.0.25/443: 0, 0.0, 0.0018172264099121094, 1053, 0, 2.0742416381835938e-05, 99999, 0.0, 2.0742416381835938e-05, 0, -1, 0.04860424995422363, 0, 0, -1, 0.0018172264099121094, -1, 39, 0.0, 0, 6, 0.0, 39.0, 1432.7435897435898, 0.0, 0, 0, 39.0, -1, 0, 55877, 0, 0, -1, 39, -1, 0.04860424995422363, 1514, 4, 251.48, 489: 1106: 1674497198.3, 1674497199.3: 0: 0: 0: 0: 0: 0: 0.4753668864186508: 0.17487770452712376: 0.17487770452711277: 0.17487770452711277
127.0.0.25/443-127.0.0.5/9364: 0.015015840530395508, -1, -1, 0, 918, 99999, 1.7642974853515625e-05, 34.0, 1.7642974853515625e-05, 1461.6470588235295, 0.0, 0.015015840530395508, 0, 0, 0.0009016990661621094, 0.0009016990661621094, 624, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 49696, 0, 34.0, 0.0, 0, 0, 0, 34, 1514, 34, 209.41, 0, -1, 2, -1, -1: 1107: 1674497198.3, 1674497199.3: 0: 0: 0: 0: 0: 0: 0.4753668864183669: 0.17487770452715762: 0.17487770452715762: 0.17487770452731793
127.0.0.8/8382-127.0.0.23/8100: 0.0014307498931884766, 0.0, 8.320808410644531e-05, 120, 288, 1.5020370483398438e-05, 1.9788742065429688e-05, 12.0, 1.9788742065429688e-05, 1122.3333333333333, 0.0, 0.002824068069458008, 0, 0, 0.00035190582275390625, 0.00035190582275390625, 89, 5, 0.0, 0, 6, 0.0, 5.0, 54.0, 0.0, 13468, 0, 17.0, 0.0, 0, 270, 0, 12, 1514, 17, 572.4, 0.0001976490020751953, 54, 4, 0.0, 54: 1108: 1674497198.3, 1674497199.3: 0: 0: 0: 0: 0: 0: 0.4753668847924614: 0.17487770478409967: 0.17487770478409967: 0.17487770563933924
127.0.0.1/9020-127.0.0.2/9784: 125.29330563545227, 0.28, 0.8499007225036621, 3483, 5967, 1.5974044799804688e-05, 1.8358230590820312e-05, 221.0, 1.8358230590820312e-05, 1129.1945701357465, 0.29, 195.94725441932678, 0, 0, 0.850365400314331, 0.850365400314331, 96, 129, 0.56, 0, 6, 0.29, 129.0, 66.0, 0.55, 249552, 0, 350.0, 0.57, 0, 8514, 0, 221, 1454, 350, 537.69, 70.63100481033325, 66, 69, 0.0, 66: 1109: 1674497198.3, 1674497199.3: 0: 0: 0: 0: 0: 0: 0.4753668864186717: 0.17487770452710943: 0.17487770452710943: 0.17487770452710943
127.0.0.5/9362-127.0.0.25/443: 0, 0.0, 0.0017964839935302734, 1026, 0, 9.918212890625e-05, 99999, 0.0, 9.918212890625e-05, 0, -1, 0.04781603813171387, 0, 0, -1, 0.0017964839935302734, -1, 38, 0.0, 0, 6, 0.0, 38.0, 1430.6052631578948, 0.0, 0, 0, 38.0, -1, 0, 54363, 0, 0, -1, 38, -1, 0.04781603813171387, 1514, 4, 254.42, 489: 1110: 1674497198.3, 1674497199.3: 0: 0: 0: 0: 0: 0: 0.4753668864186532: 0.1748777045271221: 0.17487770452711235: 0.17487770452711235
127.0.0.25/443-127.0.0.5/9364: 0.014433622360229492, -1, -1, 0, 891, 99999, 2.4557113647460938e-05, 33.0, 2.4557113647460938e-05, 1460.060606060606, 0.0, 0.014433622360229492, 0, 0, 0.0008840560913085938, 0.0008840560913085938, 624, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 48182, 0, 33.0, 0.0, 0, 0, 0, 33, 1514, 33, 212.36, 0, -1, 2, -1, -1: 1111: 1674497198.3, 1674497199.3: 0: 0: 0: 0: 0: 0: 0.47536688641839814: 0.17487770452715268: 0.17487770452715268: 0.17487770452729653
127.0.0.8/8382-127.0.0.23/8100: 0.00121307373046875, 0.0, 6.818771362304688e-05, 96, 264, 1.6450881958007812e-05, 1.811981201171875e-05, 11.0, 1.811981201171875e-05, 1086.7272727272727, 0.0, 0.0022881031036376953, 0, 0, 0.00033211708068847656, 0.00033211708068847656, 89, 4, 0.0, 0, 6, 0.0, 4.0, 54.0, 0.0, 11954, 0, 15.0, 0.0, 0, 216, 0, 11, 1514, 15, 584.99, 0.00013756752014160156, 54, 4, 0.0, 54: 1112: 1674497198.3, 1674497199.3: 0: 0: 0: 0: 0: 0: 0.47536688497169705: 0.17487770475577508: 0.17487770475577508: 0.1748777055167529
127.0.0.1/9020-127.0.0.2/9784: 125.28926682472229, 0.28, 0.8498847484588623, 3456, 5940, 1.6689300537109375e-05, 1.9073486328125e-05, 220.0, 1.9073486328125e-05, 1133.8909090909092, 0.29, 195.94068789482117, 0, 0, 0.8503470420837402, 0.8503470420837402, 96, 128, 0.56, 0, 6, 0.29, 128.0, 66.0, 0.55, 249456, 0, 348.0, 0.57, 0, 8448, 0, 220, 1454, 348, 534.37, 70.62896013259888, 66, 68, 0.0, 66: 1113: 1674497198.4, 1674497199.4: 0: 0: 0: 0: 0: 0: 0.4753668864186717: 0.17487770452710943: 0.17487770452710943: 0.17487770452710943
127.0.0.5/9362-127.0.0.25/443: 0, 0.0, 0.0016973018646240234, 999, 0, 1.8596649169921875e-05, 99999, 0.0, 1.8596649169921875e-05, 0, -1, 0.04414629936218262, 0, 0, -1, 0.0016973018646240234, -1, 37, 0.0, 0, 6, 0.0, 37.0, 1451.8108108108108, 0.0, 0, 0, 37.0, -1, 0, 53717, 0, 0, -1, 37, -1, 0.04414629936218262, 1514, 3, 222.24, 489: 1114: 1674497198.4, 1674497199.4: 0: 0: 0: 0: 0: 0: 0.475366886418648: 0.17487770452712562: 0.17487770452711315: 0.17487770452711315
127.0.0.25/443-127.0.0.5/9364: 0.013647794723510742, -1, -1, 0, 864, 99999, 1.811981201171875e-05, 32.0, 1.811981201171875e-05, 1458.375, 0.0, 0.013647794723510742, 0, 0, 0.0008594989776611328, 0.0008594989776611328, 624, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 46668, 0, 32.0, 0.0, 0, 0, 0, 32, 1514, 32, 215.43, 0, -1, 2, -1, -1: 1115: 1674497198.4, 1674497199.4: 0: 0: 0: 0: 0: 0: 0.47536688641842634: 0.1748777045271482: 0.1748777045271482: 0.17487770452727727
127.0.0.8/8382-127.0.0.23/8100: 0.0010318756103515625, 0.0, 5.173683166503906e-05, 72, 240, 3.647804260253906e-05, 1.7404556274414062e-05, 10.0, 1.7404556274414062e-05, 1044.0, 0.0, 0.0018181800842285156, 0, 0, 0.0003139972686767578, 0.0003139972686767578, 89, 3, 0.0, 0, 6, 0.0, 3.0, 54.0, 0.0, 10440, 0, 13.0, 0.0, 0, 162, 0, 10, 1514, 13, 596.95, 8.821487426757812e-05, 54, 4, 0.0, 54: 1116: 1674497198.4, 1674497199.4: 0: 0: 0: 0: 0: 0: 0.47536688509507075: 0.17487770473627826: 0.17487770473627826: 0.17487770543237266
127.0.0.1/9020-127.0.0.2/9784: 28.031940460205078, 0.16, 0.32123255729675293, 2889, 4941, 1.6689300537109375e-05, 3.0994415283203125e-05, 183.0, 3.0994415283203125e-05, 1142.950819672131, 0.16, 41.597015380859375, 0, 0, 0.3218836784362793, 0.3218836784362793, 96, 107, 0.14, 0, 6, 0.16, 107.0, 66.0, 0.13, 209160, 0, 290.0, 0.15, 0, 7062, 0, 183, 1454, 290, 527.06, 13.526094436645508, 66, 55, 0.0, 66: 1117: 1674497198.4, 1674497199.4: 0: 0: 0: 0: 0: 0: 0.475366886413903: 0.17487770452989085: 0.17487770452786328: 0.17487770452834275
127.0.0.8/8382-127.0.0.23/8100: 0.0008752346038818359, 0.0, 1.52587890625e-05, 48, 216, 1.52587890625e-05, 1.7642974853515625e-05, 9.0, 1.7642974853515625e-05, 991.7777777777778, 0.0, 0.001394033432006836, 0, 0, 0.00029659271240234375, 0.00029659271240234375, 89, 2, 0.0, 0, 6, 0.0, 2.0, 54.0, 0.0, 8926, 0, 11.0, 0.0, 0, 108, 0, 9, 1514, 11, 607.18, 1.52587890625e-05, 54, 4, 0.0, 54: 1118: 1674497198.4, 1674497199.4: 0: 0: 0: 0: 0: 0: 0.47536688516020364: 0.17487770472598532: 0.17487770472598532: 0.17487770538782574
127.0.0.1/9020-127.0.0.2/9784: 28.026299476623535, 0.16, 0.3212158679962158, 2862, 4914, 1.5497207641601562e-05, 1.811981201171875e-05, 182.0, 1.811981201171875e-05, 1141.2417582417581, 0.16, 41.587724685668945, 0, 0, 0.3218526840209961, 0.3218526840209961, 96, 106, 0.14, 0, 6, 0.16, 106.0, 66.0, 0.13, 207706, 0, 288.0, 0.15, 0, 6996, 0, 182, 1454, 288, 528.0, 13.524325370788574, 66, 55, 0.0, 66: 1119: 1674497198.4, 1674497199.4: 0: 0: 0: 0: 0: 0: 0.47536688641345226: 0.1748777045301485: 0.17487770452793452: 0.17487770452846474
127.0.0.1/9020-127.0.0.2/9784: 28.023019790649414, 0.16, 0.3212003707885742, 2835, 4887, 1.52587890625e-05, 3.9577484130859375e-05, 181.0, 3.9577484130859375e-05, 1147.0165745856355, 0.16, 41.58219242095947, 0, 0, 0.3218345642089844, 0.3218345642089844, 96, 105, 0.15, 0, 6, 0.16, 105.0, 66.0, 0.13, 207610, 0, 286.0, 0.15, 0, 6930, 0, 181, 1454, 286, 523.7, 13.522698163986206, 66, 54, 0.0, 66: 1120: 1674497198.5, 1674497199.5: 0: 0: 0: 0: 0: 0: 0.4753668864131872: 0.17487770453030627: 0.1748777045279764: 0.1748777045285301
127.0.0.8/8382-127.0.0.23/8100: 0.0007340908050537109, 0.0, -1, 24, 192, 99999, 3.600120544433594e-05, 8.0, 3.600120544433594e-05, 926.5, 0.0, 0.0009834766387939453, 0, 0, 0.0002789497375488281, 0.0002789497375488281, 89, 1, 0.0, 0, 6, 0.0, 1.0, 54.0, 0.0, 7412, 0, 9.0, 0.0, 0, 54, 0, 8, 1514, 9, 613.52, 0, 54, 4, 0.0, 54: 1121: 1674497198.5, 1674497199.5: 0: 0: 0: 0: 0: 0: 0.47536688406172933: 0.1748777048995774: 0.1748777048995774: 0.174877706139116
127.0.0.1/9020-127.0.0.2/9784: 28.01589584350586, 0.16, 0.3211851119995117, 2808, 4860, 1.52587890625e-05, 3.409385681152344e-05, 180.0, 3.409385681152344e-05, 1145.3111111111111, 0.16, 41.57060503959656, 0, 0, 0.3217949867248535, 0.3217949867248535, 96, 104, 0.15, 0, 6, 0.16, 104.0, 66.0, 0.13, 206156, 0, 284.0, 0.16, 0, 6864, 0, 180, 1454, 284, 524.65, 13.521111249923706, 66, 54, 0.0, 66: 1122: 1674497198.5, 1674497199.5: 0: 0: 0: 0: 0: 0: 0.4753668864130426: 0.1748777045303626: 0.17487770452799928: 0.17487770452859552
127.0.0.8/8382-127.0.0.23/8100: 0.0004820823669433594, -1, -1, 0, 168, 99999, 1.5020370483398438e-05, 7.0, 1.5020370483398438e-05, 974.7142857142857, 0.0, 0.0004820823669433594, 0, 0, 0.0002429485321044922, 0.0002429485321044922, 89, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 6823, 0, 7.0, 0.0, 0, 0, 0, 7, 1514, 7, 641.55, 0, -1, 3, -1, -1: 1123: 1674497198.5, 1674497199.5: 0: 0: 0: 0: 0: 0: 0.4753668853476147: 0.1748777046963687: 0.1748777046963687: 0.17487770525964785
127.0.0.1/9020-127.0.0.2/9784: 28.009793043136597, 0.16, 0.3211698532104492, 2781, 4833, 5.221366882324219e-05, 1.8596649169921875e-05, 179.0, 1.8596649169921875e-05, 1143.5865921787708, 0.16, 41.560667514801025, 0, 0, 0.321760892868042, 0.321760892868042, 96, 103, 0.15, 0, 6, 0.16, 103.0, 66.0, 0.13, 204702, 0, 282.0, 0.16, 0, 6798, 0, 179, 1454, 282, 525.6, 13.519539594650269, 66, 54, 0.0, 66: 1124: 1674497198.5, 1674497199.5: 0: 0: 0: 0: 0: 0: 0.4753668864125274: 0.17487770453065332: 0.17487770452808069: 0.1748777045287387
127.0.0.8/8382-127.0.0.23/8100: 0.00039196014404296875, -1, -1, 0, 144, 99999, 1.6450881958007812e-05, 6.0, 1.6450881958007812e-05, 1122.3333333333333, 0.0, 0.00039196014404296875, 0, 0, 0.00022792816162109375, 0.00022792816162109375, 89, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 6734, 0, 6.0, 0.0, 0, 0, 0, 6, 1514, 6, 572.4, 0, -1, 2, -1, -1: 1125: 1674497198.5, 1674497199.5: 0: 0: 0: 0: 0: 0: 0.47536688544460465: 0.17487770468104138: 0.17487770468104138: 0.17487770519331255
127.0.0.1/9020-127.0.0.2/9784: 28.00648283958435, 0.16, 0.321117639541626, 2754, 4806, 1.6450881958007812e-05, 3.123283386230469e-05, 178.0, 3.123283386230469e-05, 1141.8426966292134, 0.16, 41.555156230926514, 0, 0, 0.32174229621887207, 0.32174229621887207, 96, 102, 0.15, 0, 6, 0.16, 102.0, 66.0, 0.13, 203248, 0, 280.0, 0.16, 0, 6732, 0, 178, 1454, 280, 526.56, 13.514213800430298, 66, 54, 0.0, 66: 1126: 1674497198.5, 1674497199.5: 0: 0: 0: 0: 0: 0: 0.47536688641197017: 0.17487770453096657: 0.1748777045281687: 0.1748777045288946
127.0.0.8/8382-127.0.0.23/8100: 0.0003097057342529297, -1, -1, 0, 120, 99999, 1.6450881958007812e-05, 5.0, 1.6450881958007812e-05, 1044.0, 0.0, 0.0003097057342529297, 0, 0, 0.00021147727966308594, 0.00021147727966308594, 89, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 5220, 0, 5.0, 0.0, 0, 0, 0, 5, 1514, 5, 596.95, 0, -1, 2, -1, -1: 1127: 1674497198.5, 1674497199.5: 0: 0: 0: 0: 0: 0: 0.4753668855032223: 0.17487770467177802: 0.17487770467177802: 0.17487770515322165
127.0.0.1/9020-127.0.0.2/9784: 28.000954627990723, 0.16, 0.32110118865966797, 2727, 4779, 0.00018596649169921875, 9.799003601074219e-05, 177.0, 9.799003601074219e-05, 1140.0790960451977, 0.16, 41.546135663986206, 0, 0, 0.32171106338500977, 0.32171106338500977, 96, 101, 0.15, 0, 6, 0.16, 101.0, 66.0, 0.13, 201794, 0, 278.0, 0.16, 0, 6666, 0, 177, 1454, 278, 527.52, 13.512552261352539, 66, 54, 0.0, 66: 1128: 1674497198.6, 1674497199.6: 0: 0: 0: 0: 0: 0: 0.4753668864113678: 0.17487770453130386: 0.17487770452826384: 0.17487770452906437
127.0.0.8/8382-127.0.0.23/8100: 0.00024390220642089844, -1, -1, 0, 96, 99999, 1.5735626220703125e-05, 4.0, 1.5735626220703125e-05, 926.5, 0.0, 0.00024390220642089844, 0, 0, 0.00019502639770507812, 0.00019502639770507812, 89, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 3706, 0, 4.0, 0.0, 0, 0, 0, 4, 1514, 4, 613.52, 0, -1, 2, -1, -1: 1129: 1674497198.6, 1674497199.6: 0: 0: 0: 0: 0: 0: 0.4753668854480449: 0.1748777046804977: 0.1748777046804977: 0.17487770519095963
127.0.0.1/9020-127.0.0.2/9784: 27.983708381652832, 0.16, 0.32091522216796875, 2700, 4752, 1.6927719116210938e-05, 3.3855438232421875e-05, 176.0, 3.3855438232421875e-05, 1146.0113636363637, 0.16, 41.51876735687256, 0, 0, 0.321613073348999, 0.321613073348999, 96, 100, 0.15, 0, 6, 0.16, 100.0, 66.0, 0.13, 201698, 0, 276.0, 0.16, 0, 6600, 0, 176, 1454, 276, 523.1, 13.493955612182617, 66, 53, 0.0, 66: 1130: 1674497198.6, 1674497199.6: 0: 0: 0: 0: 0: 0: 0.4753668864102763: 0.17487770453192225: 0.17487770452843643: 0.1748777045293652
127.0.0.8/8382-127.0.0.23/8100: 0.00019669532775878906, -1, -1, 0, 72, 99999, 1.7404556274414062e-05, 3.0, 1.7404556274414062e-05, 730.6666666666666, 0.0, 0.00019669532775878906, 0, 0, 0.000179290771484375, 0.000179290771484375, 89, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 2192, 0, 3.0, 0.0, 0, 0, 0, 3, 1514, 3, 590.32, 0, -1, 2, -1, -1: 1131: 1674497198.6, 1674497199.6: 0: 0: 0: 0: 0: 0: 0.4753668850413808: 0.1748777047447629: 0.1748777047447629: 0.17487770546909343
127.0.0.1/9020-127.0.0.2/9784: 27.977783679962158, 0.16, 0.32089829444885254, 2673, 4725, 1.6689300537109375e-05, 1.9311904907226562e-05, 175.0, 1.9311904907226562e-05, 1144.2514285714285, 0.16, 41.509079933166504, 0, 0, 0.3215792179107666, 0.3215792179107666, 96, 99, 0.15, 0, 6, 0.16, 99.0, 66.0, 0.14, 200244, 0, 274.0, 0.16, 0, 6534, 0, 175, 1454, 274, 524.07, 13.492279767990112, 66, 53, 0.0, 66: 1132: 1674497198.6, 1674497199.6: 0: 0: 0: 0: 0: 0: 0.4753668864098122: 0.1748777045321892: 0.17487770452850973: 0.17487770452948898
127.0.0.8/8382-127.0.0.23/8100: 0.00016188621520996094, -1, -1, 0, 48, 99999, 0.00016188621520996094, 2.0, 0.00016188621520996094, 339.0, 0.0, 0.00016188621520996094, 0, 0, 0.00016188621520996094, 0.00016188621520996094, 89, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 678, 0, 2.0, 0.0, 0, 0, 0, 2, 589, 2, 250.0, 0, -1, 2, -1, -1: 1133: 1674497198.6, 1674497199.6: 0: 0: 0: 0: 0: 0: 0.47536686581223836: 0.17487770778355102: 0.1748777077835468: 0.17487771862066384
127.0.0.1/9020-127.0.0.2/9784: 27.9744234085083, 0.16, 0.32088160514831543, 2646, 4698, 1.6927719116210938e-05, 0.0001201629638671875, 174.0, 0.0001201629638671875, 1142.471264367816, 0.16, 41.50343298912048, 0, 0, 0.3215599060058594, 0.3215599060058594, 96, 98, 0.15, 0, 6, 0.16, 98.0, 66.0, 0.14, 198790, 0, 272.0, 0.16, 0, 6468, 0, 174, 1454, 272, 525.05, 13.490644216537476, 66, 53, 0.0, 66: 1134: 1674497198.6, 1674497199.6: 0: 0: 0: 0: 0: 0: 0.4753668864090767: 0.17487770453259277: 0.1748777045286259: 0.17487770452970455
