flow_info: forward_iat_total, backward_iat_std, backward_iat_max, total_fhlen, total_bhlen, backward_iat_min, forward_iat_min, fpkts_per_second, flow_iat_min, forward_packet_length_mean, forward_iat_std, flow_iat_total, flow_syn, flow_fin, forward_iat_max, flow_iat_max, forward_packet_length_min, total_backward_packets, flow_iat_mean, flow_ece, flow_protocol, flow_iat_std, bpkts_per_second, backward_packet_length_mean, backward_iat_mean, total_length_of_forward_packets, flow_cwr, flow_packets_per_second, forward_iat_mean, flow_urg, total_length_of_backward_packets, flow_rst, total_forward_packets, forward_packet_length_max, flow_ack, forward_packet_length_std, backward_iat_total, backward_packet_length_max, flow_psh, backward_packet_length_std, backward_packet_length_min: serial: start_time, end_time: attack_label: infection_label: reconnaissance_label: attack_labeled: infection_labeled: reconnaissance_labeled: benign_probability: attack_probability: infection_probability: reconnaissance_probability
127.0.0.4/9362-127.0.0.14/443: 0.20167827606201172, 0.01, 0.04188799858093262, 1620, 216, 1.9073486328125e-05, 0.0008895397186279297, 8.0, 0.0007469654083251953, 117.125, 0.02, 2.455153703689575, 0, 0, 0.041617631912231445, 0.04263496398925781, 66, 60, 0.04, 0, 6, 0.01, 60.0, 1442.4666666666667, 0.04, 937, 0, 68.0, 0.03, 0, 86548, 0, 8, 293, 68, 89.26, 2.2086575031280518, 1514, 7, 255.79, 340: 2361: 1674497393.8, 1674497394.8: 0: 0: 0: 0: 0: 0: 0.47536688635719976: 0.17487770456914328: 0.174877704536832: 0.174877704536825
127.0.0.4/9366-127.0.0.14/443: 0.06946825981140137, 0.01, 0.03361845016479492, 972, 162, 5.6743621826171875e-05, 0.00041961669921875, 6.0, 7.462501525878906e-05, 118.0, 0.01, 0.41738080978393555, 0, 0, 0.03345489501953125, 0.03369307518005371, 66, 36, 0.01, 0, 6, 0.01, 36.0, 1426.0277777777778, 0.01, 708, 0, 42.0, 0.01, 0, 51337, 0, 6, 248, 42, 75.06, 0.3452260494232178, 1514, 6, 279.9, 340: 2362: 1674497393.8, 1674497394.8: 0: 0: 0: 0: 0: 0: 0.47536688624595475: 0.17487770464523605: 0.17487770455440507: 0.17487770455440418
127.0.0.14/443-127.0.0.4/9364: 0.7911181449890137, 0.0, 0.0009396076202392578, 162, 594, 5.14984130859375e-05, 3.695487976074219e-05, 22.0, 3.695487976074219e-05, 1397.8181818181818, 0.01, 1.032689094543457, 0, 0, 0.04201507568359375, 0.04201507568359375, 340, 6, 0.04, 0, 6, 0.01, 6.0, 208.83333333333334, 0.0, 30752, 0, 28.0, 0.04, 0, 1253, 0, 22, 1514, 28, 332.26, 0.0014452934265136719, 293, 9, 37.64, 192: 2363: 1674497393.8, 1674497394.8: 0: 0: 0: 0: 0: 0: 0.4753668864031841: 0.17487770452955695: 0.17487770452955695: 0.17487770453770202
127.0.0.4/3156-127.0.0.15/443: 0.00014781951904296875, -1, -1, 0, 81, 99999, 4.9591064453125e-05, 3.0, 4.9591064453125e-05, 66.0, 0.0, 0.00014781951904296875, 0, 3, 9.822845458984375e-05, 9.822845458984375e-05, 66, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 198, 0, 3.0, 0.0, 0, 0, 0, 3, 66, 3, 0.0, 0, -1, 0, -1, -1: 2364: 1674497393.8, 1674497394.8: 0: 0: 0: 0: 0: 0: 0.4753668864186716: 0.17487770452710943: 0.17487770452710943: 0.1748777045271095
127.0.0.1/9020-127.0.0.2/9784: 132.05626273155212, 0.34, 0.8201725482940674, 2430, 8073, 2.3126602172851562e-05, 3.147125244140625e-05, 299.0, 3.147125244140625e-05, 1049.1103678929767, 0.32, 165.5508794784546, 0, 0, 0.8614234924316406, 0.8614234924316406, 96, 90, 0.43, 0, 6, 0.33, 90.0, 66.0, 0.37, 313684, 0, 389.0, 0.44, 0, 5940, 0, 299, 1454, 389, 585.19, 33.45798850059509, 66, 116, 0.0, 66: 2365: 1674497393.9, 1674497394.9: 0: 0: 0: 0: 0: 0: 0.4753668864186717: 0.17487770452710943: 0.17487770452710943: 0.17487770452710943
127.0.0.10/80-127.0.0.11/3170: 8.753888368606567, -1, -1, 0, 2484, 99999, 4.673004150390625e-05, 92.0, 4.673004150390625e-05, 1426.891304347826, 0.12, 8.753888368606567, 0, 1, 0.25595998764038086, 0.25595998764038086, 66, 0, 0.1, 0, 6, 0.12, 0.0, 0, -1, 131274, 0, 92.0, 0.1, 0, 0, 0, 92, 1514, 92, 268.24, 0, -1, 13, -1, -1: 2366: 1674497393.9, 1674497394.9: 0: 0: 0: 0: 0: 0: 0.4753668740716493: 0.17487770647831108: 0.17487770647831108: 0.17487771297172863
127.0.0.4/3642-127.0.0.13/443: 0, 0.06, 0.14468073844909668, 351, 27, 7.82012939453125e-05, 99999, 1.0, 7.82012939453125e-05, 274.0, 0.0, 1.1474320888519287, 0, 1, -1, 0.14468073844909668, 274, 13, 0.08, 0, 6, 0.05, 13.0, 550.3846153846154, 0.08, 274, 0, 14.0, 0.0, 0, 7155, 0, 1, 274, 14, 0.0, 1.0455069541931152, 1518, 6, 556.98, 66: 2367: 1674497393.9, 1674497394.9: 0: 0: 0: 0: 0: 0: 0.47536688641866354: 0.17487770452711074: 0.17487770452711074: 0.17487770452711504
127.0.0.4/3648-127.0.0.13/443: 0, 0.05, 0.10219049453735352, 189, 0, 0.00021266937255859375, 99999, 0.0, 0.00021266937255859375, 0, -1, 0.4087514877319336, 0, 0, -1, 0.10219049453735352, -1, 7, 0.06, 0, 6, 0.05, 7.0, 491.2857142857143, 0.06, 0, 0, 7.0, -1, 0, 3439, 0, 0, -1, 7, -1, 0.4087514877319336, 1518, 4, 454.17, 66: 2368: 1674497393.9, 1674497394.9: 0: 0: 0: 0: 0: 0: 0.4753668864178219: 0.17487770452769058: 0.17487770452724372: 0.17487770452724372
127.0.0.13/443-127.0.0.4/3644: 0.4085557460784912, -1, -1, 0, 243, 99999, 0.000156402587890625, 9.0, 0.000156402587890625, 719.8888888888889, 0.05, 0.4085557460784912, 0, 0, 0.1020197868347168, 0.1020197868347168, 66, 0, 0.05, 0, 6, 0.05, 0.0, 0, -1, 6479, 0, 9.0, 0.05, 0, 0, 0, 9, 1518, 9, 585.17, 0, -1, 4, -1, -1: 2369: 1674497393.9, 1674497394.9: 0: 0: 0: 0: 0: 0: 0.47536687762643837: 0.17487770591654728: 0.17487770591654728: 0.17487771054046708
127.0.0.13/443-127.0.0.4/3646: 0.8997702598571777, -1, -1, 0, 324, 99999, 0.0001385211944580078, 12.0, 0.0001385211944580078, 625.3333333333334, 0.06, 0.8997702598571777, 0, 0, 0.14514517784118652, 0.14514517784118652, 66, 0, 0.07, 0, 6, 0.06, 0.0, 0, -1, 7504, 0, 12.0, 0.07, 0, 0, 0, 12, 1514, 12, 539.51, 0, -1, 6, -1, -1: 2370: 1674497393.9, 1674497394.9: 0: 0: 0: 0: 0: 0: 0.4753668651064052: 0.1748777078950897: 0.1748777078950897: 0.17487771910341535
127.0.0.4/9362-127.0.0.14/443: 0.1954514980316162, 0.01, 0.04186892509460449, 1593, 189, 2.09808349609375e-05, 5.078315734863281e-05, 7.0, 2.09808349609375e-05, 98.42857142857143, 0.02, 2.403848171234131, 0, 0, 0.040728092193603516, 0.04186892509460449, 66, 59, 0.04, 0, 6, 0.01, 59.0, 1441.2542372881355, 0.04, 689, 0, 66.0, 0.03, 0, 85034, 0, 7, 293, 66, 79.43, 2.2075321674346924, 1514, 6, 257.77, 340: 2371: 1674497393.9, 1674497394.9: 0: 0: 0: 0: 0: 0: 0.4753668863397831: 0.17487770458105298: 0.17487770453958668: 0.17487770453957738
127.0.0.4/9366-127.0.0.14/443: 0.06737017631530762, 0.01, 0.03356170654296875, 945, 135, 5.3882598876953125e-05, 0.00047087669372558594, 5.0, 5.3882598876953125e-05, 92.0, 0.01, 0.4120514392852783, 0, 0, 0.0330352783203125, 0.03356170654296875, 66, 35, 0.01, 0, 6, 0.01, 35.0, 1423.5142857142857, 0.01, 460, 0, 40.0, 0.01, 0, 49823, 0, 5, 196, 40, 52.0, 0.34324002265930176, 1514, 5, 283.47, 340: 2372: 1674497393.9, 1674497394.9: 0: 0: 0: 0: 0: 0: 0.4753668860710183: 0.17487770476487863: 0.1748777045820536: 0.17487770458204943
127.0.0.14/443-127.0.0.4/9364: 0.7903420925140381, 0.0, 0.0008881092071533203, 135, 567, 5.125999450683594e-05, 1.811981201171875e-05, 21.0, 1.811981201171875e-05, 1392.2857142857142, 0.01, 0.9917073249816895, 0, 0, 0.04197812080383301, 0.04197812080383301, 340, 5, 0.04, 0, 6, 0.01, 5.0, 212.2, 0.0, 29238, 0, 26.0, 0.04, 0, 1061, 0, 21, 1514, 26, 339.09, 0.0011878013610839844, 293, 8, 40.4, 192: 2373: 1674497393.9, 1674497394.9: 0: 0: 0: 0: 0: 0: 0.4753668864067205: 0.1748777045289981: 0.1748777045289981: 0.1748777045352833
127.0.0.4/3156-127.0.0.15/443: 4.863739013671875e-05, -1, -1, 0, 54, 99999, 4.863739013671875e-05, 2.0, 4.863739013671875e-05, 66.0, 0.0, 4.863739013671875e-05, 0, 2, 4.863739013671875e-05, 4.863739013671875e-05, 66, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 132, 0, 2.0, 0.0, 0, 0, 0, 2, 66, 2, 0.0, 0, -1, 0, -1, -1: 2374: 1674497393.9, 1674497394.9: 0: 0: 0: 0: 0: 0: 0.47536688641736136: 0.1748777045276597: 0.1748777045273165: 0.17487770452766238
127.0.0.1/9020-127.0.0.2/9784: 132.04688429832458, 0.34, 0.8201494216918945, 2403, 8046, 2.3603439331054688e-05, 3.528594970703125e-05, 298.0, 3.528594970703125e-05, 1047.751677852349, 0.32, 165.53829312324524, 0, 0, 0.8613920211791992, 0.8613920211791992, 96, 89, 0.43, 0, 6, 0.33, 89.0, 66.0, 0.38, 312230, 0, 387.0, 0.44, 0, 5874, 0, 298, 1454, 387, 585.7, 33.45593023300171, 66, 116, 0.0, 66: 2375: 1674497394.0, 1674497395.0: 0: 0: 0: 0: 0: 0: 0.4753668864186717: 0.17487770452710943: 0.17487770452710943: 0.17487770452710943
127.0.0.10/80-127.0.0.11/3170: 8.749635934829712, -1, -1, 0, 2457, 99999, 5.340576171875e-05, 91.0, 5.340576171875e-05, 1425.934065934066, 0.12, 8.749635934829712, 0, 1, 0.25591325759887695, 0.25591325759887695, 66, 0, 0.1, 0, 6, 0.12, 0.0, 0, -1, 129760, 0, 91.0, 0.1, 0, 0, 0, 91, 1514, 91, 269.56, 0, -1, 13, -1, -1: 2376: 1674497394.0, 1674497395.0: 0: 0: 0: 0: 0: 0: 0.47536687467302835: 0.17487770638327507: 0.17487770638327507: 0.17487771256042162
127.0.0.4/3642-127.0.0.13/443: 0, 0.05, 0.14460253715515137, 324, 0, 0.0001938343048095703, 99999, 0.0, 0.0001938343048095703, 0, -1, 1.0445685386657715, 0, 1, -1, 0.14460253715515137, -1, 12, 0.09, 0, 6, 0.05, 12.0, 470.0833333333333, 0.09, 0, 0, 12.0, -1, 0, 5641, 0, 0, -1, 12, -1, 1.0445685386657715, 1518, 5, 502.25, 66: 2377: 1674497394.0, 1674497395.0: 0: 0: 0: 0: 0: 0: 0.47536688641846836: 0.17487770452724846: 0.17487770452714158: 0.17487770452714158
127.0.0.4/3648-127.0.0.13/443: 0, 0.05, 0.10197782516479492, 162, 0, 2.1696090698242188e-05, 99999, 0.0, 2.1696090698242188e-05, 0, -1, 0.40747547149658203, 0, 0, -1, 0.10197782516479492, -1, 6, 0.07, 0, 6, 0.05, 6.0, 491.8333333333333, 0.07, 0, 0, 6.0, -1, 0, 2951, 0, 0, -1, 6, -1, 0.40747547149658203, 1518, 3, 490.56, 66: 2378: 1674497394.0, 1674497395.0: 0: 0: 0: 0: 0: 0: 0.4753668864182225: 0.1748777045274166: 0.1748777045271804: 0.1748777045271804
127.0.0.13/443-127.0.0.4/3644: 0.4073045253753662, -1, -1, 0, 216, 99999, 4.673004150390625e-05, 8.0, 4.673004150390625e-05, 748.875, 0.05, 0.4073045253753662, 0, 0, 0.10186338424682617, 0.10186338424682617, 66, 0, 0.05, 0, 6, 0.05, 0.0, 0, -1, 5991, 0, 8.0, 0.05, 0, 0, 0, 8, 1518, 8, 614.55, 0, -1, 3, -1, -1: 2379: 1674497394.0, 1674497395.0: 0: 0: 0: 0: 0: 0: 0.47536688028993357: 0.17487770549563475: 0.17487770549563475: 0.1748777087187969
127.0.0.13/443-127.0.0.4/3646: 0.8982465267181396, -1, -1, 0, 297, 99999, 1.811981201171875e-05, 11.0, 1.811981201171875e-05, 637.8181818181819, 0.05, 0.8982465267181396, 0, 0, 0.14500665664672852, 0.14500665664672852, 66, 0, 0.08, 0, 6, 0.05, 0.0, 0, -1, 7016, 0, 11.0, 0.08, 0, 0, 0, 11, 1514, 11, 561.84, 0, -1, 5, -1, -1: 2380: 1674497394.0, 1674497395.0: 0: 0: 0: 0: 0: 0: 0.4753668706760005: 0.17487770701492586: 0.17487770701492586: 0.17487771529414778
127.0.0.4/9360-127.0.0.14/443: 0.034438133239746094, 0.01, 0.034468889236450195, 1917, 216, 1.811981201171875e-05, 0.00041866302490234375, 8.0, 1.811981201171875e-05, 66.0, 0.0, 2.322197437286377, 0, 0, 0.006803274154663086, 0.04074811935424805, 66, 71, 0.03, 0, 6, 0.01, 71.0, 1466.0140845070423, 0.03, 528, 0, 79.0, 0.0, 0, 104087, 0, 8, 66, 79, 0.0, 2.016200542449951, 1518, 4, 215.37, 340: 2381: 1674497394.0, 1674497395.0: 0: 0: 0: 0: 0: 0: 0.4753668860496337: 0.17487770477852285: 0.17487770458640906: 0.17487770458543442
127.0.0.4/9362-127.0.0.14/443: 0.19514679908752441, 0.01, 0.041847944259643555, 1566, 162, 1.7881393432617188e-05, 0.033102989196777344, 6.0, 1.7881393432617188e-05, 103.83333333333333, 0.01, 2.4023818969726562, 0, 0, 0.04067730903625488, 0.041847944259643555, 66, 58, 0.04, 0, 6, 0.01, 58.0, 1440.0, 0.04, 623, 0, 64.0, 0.03, 0, 83520, 0, 6, 293, 64, 84.6, 2.206315279006958, 1514, 6, 259.81, 340: 2382: 1674497394.0, 1674497395.0: 0: 0: 0: 0: 0: 0: 0.4753668863471374: 0.17487770457602686: 0.1748777045384208: 0.17487770453841497
127.0.0.4/9366-127.0.0.14/443: 0.06548666954040527, 0.01, 0.0335078239440918, 918, 108, 0.0008602142333984375, 0.0164487361907959, 4.0, 0.0007052421569824219, 98.5, 0.01, 0.4097156524658203, 0, 0, 0.032564401626586914, 0.0335078239440918, 66, 34, 0.01, 0, 6, 0.01, 34.0, 1428.1470588235295, 0.01, 394, 0, 38.0, 0.02, 0, 48557, 0, 4, 196, 38, 56.29, 0.34140801429748535, 1514, 4, 286.3, 340: 2383: 1674497394.0, 1674497395.0: 0: 0: 0: 0: 0: 0: 0.4753668861296896: 0.17487770472475295: 0.1748777045727798: 0.17487770457277754
127.0.0.14/443-127.0.0.4/9364: 0.7899796962738037, 0.0, 0.0008368492126464844, 108, 540, 4.887580871582031e-05, 0.04079771041870117, 20.0, 0.040068626403808594, 1398.6, 0.01, 0.9512369632720947, 0, 0, 0.04196000099182129, 0.04196000099182129, 340, 4, 0.04, 0, 6, 0.01, 4.0, 217.25, 0.0, 27972, 0, 24.0, 0.04, 0, 869, 0, 20, 1514, 24, 346.26, 0.0009827613830566406, 293, 6, 43.73, 192: 2384: 1674497394.0, 1674497395.0: 0: 0: 0: 0: 0: 0: 0.475366886410469: 0.17487770452840568: 0.17487770452840568: 0.17487770453271959
127.0.0.4/3156-127.0.0.15/443: 0, -1, -1, 0, 27, 99999, 99999, 1.0, 99999, 66.0, 0.0, 0, 0, 1, -1, -1, 66, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 66, 0, 1.0, 0.0, 0, 0, 0, 1, 66, 1, 0.0, 0, -1, 0, -1, -1: 2385: 1674497394.0, 1674497395.0: 0: 0: 0: 0: 0: 0: 0.4752920749129413: 0.17492821337556339: 0.1748901680045267: 0.17488954370696858
127.0.0.1/9020-127.0.0.2/9784: 105.78780436515808, 0.24, 0.7044987678527832, 1539, 6048, 0.0001385211944580078, 0.00011277198791503906, 224.0, 7.486343383789062e-05, 1015.1875, 0.23, 132.46711707115173, 0, 0, 0.745417594909668, 0.745417594909668, 96, 57, 0.47, 0, 6, 0.23, 57.0, 66.0, 0.47, 227402, 0, 281.0, 0.47, 0, 3762, 0, 224, 1454, 281, 603.97, 26.675045490264893, 66, 91, 0.0, 66: 2386: 1674497394.0, 1674497395.0: 0: 0: 0: 0: 0: 0: 0.4753668864186717: 0.17487770452710943: 0.17487770452710943: 0.17487770452710943
127.0.0.10/80-127.0.0.11/3170: 8.744829416275024, -1, -1, 0, 2430, 99999, 7.081031799316406e-05, 90.0, 7.081031799316406e-05, 1424.9555555555555, 0.12, 8.744829416275024, 0, 1, 0.2558598518371582, 0.2558598518371582, 66, 0, 0.1, 0, 6, 0.12, 0.0, 0, -1, 128246, 0, 90.0, 0.1, 0, 0, 0, 90, 1514, 90, 270.89, 0, -1, 13, -1, -1: 2387: 1674497394.0, 1674497395.0: 0: 0: 0: 0: 0: 0: 0.47536687525231586: 0.1748777062917302: 0.1748777062917302: 0.17487771216422385
127.0.0.4/3642-127.0.0.13/443: 0, 0.05, 0.1444087028503418, 297, 0, 2.0742416381835938e-05, 99999, 0.0, 2.0742416381835938e-05, 0, -1, 1.0424363613128662, 0, 1, -1, 0.1444087028503418, -1, 11, 0.09, 0, 6, 0.05, 11.0, 468.45454545454544, 0.09, 0, 0, 11.0, -1, 0, 5153, 0, 0, -1, 11, -1, 1.0424363613128662, 1518, 4, 524.55, 66: 2388: 1674497394.0, 1674497395.0: 0: 0: 0: 0: 0: 0: 0.47536688641855956: 0.17487770452718612: 0.17487770452712714: 0.17487770452712714
127.0.0.4/3648-127.0.0.13/443: 0, 0.04, 0.10195612907409668, 135, 0, 0.10173654556274414, 99999, 0.0, 0.10173654556274414, 0, -1, 0.4073669910430908, 0, 0, -1, 0.10195612907409668, -1, 5, 0.08, 0, 6, 0.04, 5.0, 286.6, 0.08, 0, 0, 5.0, -1, 0, 1433, 0, 0, -1, 5, -1, 0.4073669910430908, 489, 3, 189.87, 66: 2389: 1674497394.0, 1674497395.0: 0: 0: 0: 0: 0: 0: 0.47536688396941157: 0.17487770620225437: 0.17487770491416635: 0.17487770491416768
127.0.0.13/443-127.0.0.4/3644: 0.40697741508483887, -1, -1, 0, 189, 99999, 2.2172927856445312e-05, 7.0, 2.2172927856445312e-05, 639.0, 0.05, 0.40697741508483887, 0, 0, 0.10181665420532227, 0.10181665420532227, 66, 0, 0.06, 0, 6, 0.05, 0.0, 0, -1, 4473, 0, 7.0, 0.06, 0, 0, 0, 7, 1518, 7, 578.83, 0, -1, 3, -1, -1: 2390: 1674497394.0, 1674497395.0: 0: 0: 0: 0: 0: 0: 0.47536687780865655: 0.17487770588775128: 0.17487770588775128: 0.17487771041584077
127.0.0.13/443-127.0.0.4/3646: 0.8980653285980225, -1, -1, 0, 270, 99999, 1.7642974853515625e-05, 10.0, 1.7642974853515625e-05, 550.2, 0.05, 0.8980653285980225, 0, 0, 0.1449885368347168, 0.1449885368347168, 66, 0, 0.09, 0, 6, 0.05, 0.0, 0, -1, 5502, 0, 10.0, 0.09, 0, 0, 0, 10, 1514, 10, 512.62, 0, -1, 5, -1, -1: 2391: 1674497394.0, 1674497395.0: 0: 0: 0: 0: 0: 0: 0.47536686431909025: 0.17487770801950922: 0.17487770801950922: 0.17487771964189142
127.0.0.4/9360-127.0.0.14/443: 0.03150749206542969, 0.01, 0.03445076942443848, 1890, 189, 0.0008592605590820312, 1.7404556274414062e-05, 7.0, 0.0008592605590820312, 66.0, 0.0, 2.2868573665618896, 0, 0, 0.006384611129760742, 0.04072999954223633, 66, 70, 0.03, 0, 6, 0.01, 70.0, 1468.8714285714286, 0.03, 462, 0, 77.0, 0.0, 0, 102821, 0, 7, 66, 77, 0.0, 2.014932155609131, 1518, 3, 215.56, 340: 2392: 1674497394.0, 1674497395.0: 0: 0: 0: 0: 0: 0: 0.4753668860301869: 0.17487770479190454: 0.17487770458940152: 0.17487770458850704
127.0.0.4/9362-127.0.0.14/443: 0.029631853103637695, 0.01, 0.04183006286621094, 1539, 135, 0.03287458419799805, 0.007322549819946289, 5.0, 0.03287458419799805, 111.4, 0.0, 2.4011199474334717, 0, 0, 0.007574319839477539, 0.04183006286621094, 66, 57, 0.04, 0, 6, 0.01, 57.0, 1443.0526315789473, 0.04, 557, 0, 62.0, 0.01, 0, 82254, 0, 5, 293, 62, 90.8, 2.205296039581299, 1514, 5, 261.04, 340: 2393: 1674497394.0, 1674497395.0: 0: 0: 0: 0: 0: 0: 0.4753668863613103: 0.17487770456633736: 0.17487770453617743: 0.17487770453617496
127.0.0.4/9366-127.0.0.14/443: 0.016140460968017578, 0.01, 0.03264760971069336, 891, 81, 4.887580871582031e-05, 2.47955322265625e-05, 3.0, 4.887580871582031e-05, 66.0, 0.01, 0.37804269790649414, 0, 0, 0.016115665435791016, 0.03264760971069336, 66, 33, 0.01, 0, 6, 0.01, 33.0, 1459.909090909091, 0.01, 198, 0, 36.0, 0.01, 0, 48177, 0, 3, 66, 36, 0.0, 0.3130209445953369, 1514, 2, 223.95, 340: 2394: 1674497394.0, 1674497395.0: 0: 0: 0: 0: 0: 0: 0.4753668832914821: 0.17487770666566554: 0.17487770502155175: 0.1748777050213005
127.0.0.14/443-127.0.0.4/9364: 0.014823198318481445, 0.0, 0.0007879734039306641, 81, 513, 4.8160552978515625e-05, 0.0005037784576416016, 19.0, 4.8160552978515625e-05, 1452.2105263157894, 0.0, 0.028583288192749023, 0, 0, 0.0011622905731201172, 0.001842498779296875, 340, 3, 0.0, 0, 6, 0.0, 3.0, 225.66666666666666, 0.0, 27592, 0, 22.0, 0.0, 0, 677, 0, 19, 1514, 22, 262.15, 0.0008361339569091797, 293, 4, 47.61, 192: 2395: 1674497394.0, 1674497395.0: 0: 0: 0: 0: 0: 0: 0.4753668864123916: 0.17487770452810186: 0.17487770452810186: 0.17487770453140455
127.0.0.1/9020-127.0.0.2/9784: 125.40226936340332, 0.28, 0.9355831146240234, 1998, 6588, 9.083747863769531e-05, 4.0531158447265625e-05, 244.0, 4.0531158447265625e-05, 1017.0327868852459, 0.25, 168.90164852142334, 0, 0, 0.9356472492218018, 0.9356837272644043, 96, 74, 0.53, 0, 6, 0.26, 74.0, 66.0, 0.59, 248156, 0, 318.0, 0.51, 0, 4884, 0, 244, 1454, 318, 602.27, 43.491933822631836, 66, 99, 0.0, 66: 2396: 1674497394.1, 1674497395.1: 0: 0: 0: 0: 0: 0: 0.4753668864186717: 0.17487770452710943: 0.17487770452710943: 0.17487770452710943
127.0.0.10/80-127.0.0.11/3170: 8.738527297973633, -1, -1, 0, 2403, 99999, 6.413459777832031e-05, 89.0, 6.413459777832031e-05, 1423.9550561797753, 0.12, 8.738527297973633, 0, 1, 0.25578904151916504, 0.25578904151916504, 66, 0, 0.1, 0, 6, 0.12, 0.0, 0, -1, 126732, 0, 89.0, 0.1, 0, 0, 0, 89, 1514, 89, 272.24, 0, -1, 13, -1, -1: 2397: 1674497394.1, 1674497395.1: 0: 0: 0: 0: 0: 0: 0.4753668758099171: 0.17487770620361237: 0.17487770620361237: 0.17487771178285821
127.0.0.4/3642-127.0.0.13/443: 0, 0.04, 0.14438796043395996, 270, 0, 0.10087847709655762, 99999, 0.0, 0.10087847709655762, 0, -1, 1.0422289371490479, 0, 1, -1, 0.14438796043395996, -1, 10, 0.1, 0, 6, 0.04, 10.0, 363.9, 0.1, 0, 0, 10.0, -1, 0, 3639, 0, 0, -1, 10, -1, 1.0422289371490479, 1518, 4, 427.11, 66: 2398: 1674497394.1, 1674497395.1: 0: 0: 0: 0: 0: 0: 0.47536688641810065: 0.17487770452749998: 0.17487770452719967: 0.17487770452719967
127.0.0.4/3648-127.0.0.13/443: 0, 0.11, 0.23231124877929688, 189, 0, 3.24249267578125e-05, 99999, 0.0, 3.24249267578125e-05, 0, -1, 0.6973018646240234, 0, 2, -1, 0.23231124877929688, -1, 7, 0.1, 0, 6, 0.11, 7.0, 163.28571428571428, 0.1, 0, 0, 7.0, -1, 0, 1143, 0, 0, -1, 7, -1, 0.6973018646240234, 489, 2, 160.02, 66: 2399: 1674497394.1, 1674497395.1: 0: 0: 0: 0: 0: 0: 0.47536688637302915: 0.17487770455832619: 0.17487770453432233: 0.17487770453432233
127.0.0.13/443-127.0.0.4/3644: 1.4054057598114014, 0.0, -1, 27, 243, 99999, 2.1219253540039062e-05, 9.0, 2.1219253540039062e-05, 350.3333333333333, 0.13, 1.7385368347167969, 0, 1, 0.332871675491333, 0.3331310749053955, 66, 1, 0.17, 0, 6, 0.14, 1.0, 66.0, 0.0, 3153, 0, 10.0, 0.16, 0, 66, 0, 9, 1518, 10, 448.16, 0, 66, 3, 0.0, 66: 2400: 1674497394.1, 1674497395.1: 0: 0: 0: 0: 0: 0: 0.47536688639804575: 0.17487770453036897: 0.17487770453036897: 0.17487770454121634
127.0.0.13/443-127.0.0.4/3646: 0.8979065418243408, -1, -1, 0, 243, 99999, 0.1007997989654541, 9.0, 0.1007997989654541, 443.1111111111111, 0.04, 0.8979065418243408, 0, 0, 0.14497089385986328, 0.14497089385986328, 66, 0, 0.1, 0, 6, 0.04, 0.0, 0, -1, 3988, 0, 9.0, 0.1, 0, 0, 0, 9, 1514, 9, 421.07, 0, -1, 5, -1, -1: 2401: 1674497394.1, 1674497395.1: 0: 0: 0: 0: 0: 0: 0.47536685159865405: 0.17487771002972122: 0.17487771002972122: 0.17487772834190352
127.0.0.4/9360-127.0.0.14/443: 0.0314030647277832, 0.01, 0.033591508865356445, 1863, 162, 0.0005099773406982422, 0.006216764450073242, 6.0, 0.0005099773406982422, 66.0, 0.0, 2.1880674362182617, 0, 0, 0.006367206573486328, 0.0398707389831543, 66, 69, 0.03, 0, 6, 0.01, 69.0, 1484.6521739130435, 0.03, 396, 0, 75.0, 0.01, 0, 102441, 0, 6, 66, 75, 0.0, 1.9556431770324707, 1518, 2, 172.36, 340: 2402: 1674497394.1, 1674497395.1: 0: 0: 0: 0: 0: 0: 0.475366885727734: 0.17487770499765135: 0.1748777046383064: 0.17487770463630822
127.0.0.4/9362-127.0.0.14/443: 0.38109636306762695, 0.09, 0.19788384437561035, 2349, 162, 0.0009226799011230469, 1.7642974853515625e-05, 6.0, 0.0009226799011230469, 66.0, 0.09, 6.915846824645996, 0, 0, 0.19051647186279297, 0.19820284843444824, 66, 87, 0.07, 0, 6, 0.09, 87.0, 1464.0804597701149, 0.07, 396, 0, 93.0, 0.06, 0, 127375, 0, 6, 66, 93, 0.0, 6.4886322021484375, 1514, 5, 211.33, 340: 2403: 1674497394.1, 1674497395.1: 0: 0: 0: 0: 0: 0: 0.47536688636966196: 0.17487770456028948: 0.17487770453518975: 0.17487770453485887
127.0.0.4/9366-127.0.0.14/443: 0.016090869903564453, 0.01, 0.03259873390197754, 864, 54, 2.09808349609375e-05, 0.016090869903564453, 2.0, 2.09808349609375e-05, 66.0, 0.01, 0.36008715629577637, 0, 0, 0.016090869903564453, 0.03259873390197754, 66, 32, 0.01, 0, 6, 0.01, 32.0, 1494.90625, 0.01, 132, 0, 34.0, 0.01, 0, 47837, 0, 2, 66, 34, 0.0, 0.31145691871643066, 1514, 1, 106.31, 903: 2404: 1674497394.1, 1674497395.1: 0: 0: 0: 0: 0: 0: 0.4753668864127312: 0.17487770453117238: 0.1748777045280482: 0.1748777045280482
