flow_info: forward_iat_total, backward_iat_std, backward_iat_max, total_fhlen, total_bhlen, backward_iat_min, forward_iat_min, fpkts_per_second, flow_iat_min, forward_packet_length_mean, forward_iat_std, flow_iat_total, flow_syn, flow_fin, forward_iat_max, flow_iat_max, forward_packet_length_min, total_backward_packets, flow_iat_mean, flow_ece, flow_protocol, flow_iat_std, bpkts_per_second, backward_packet_length_mean, backward_iat_mean, total_length_of_forward_packets, flow_cwr, flow_packets_per_second, forward_iat_mean, flow_urg, total_length_of_backward_packets, flow_rst, total_forward_packets, forward_packet_length_max, flow_ack, forward_packet_length_std, backward_iat_total, backward_packet_length_max, flow_psh, backward_packet_length_std, backward_packet_length_min: serial: start_time, end_time: attack_label: infection_label: reconnaissance_label: attack_labeled: infection_labeled: reconnaissance_labeled: benign_probability: attack_probability: infection_probability: reconnaissance_probability
127.0.0.8/8382-127.0.0.23/8100: 0.006255388259887695, -1, -1, 0, 120, 99999, 0.001178741455078125, 5.0, 0.001178741455078125, 427.8, 0.0, 0.006255388259887695, 0, 0, 0.0019488334655761719, 0.0019488334655761719, 89, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 2139, 0, 5.0, 0.0, 0, 0, 0, 5, 771, 5, 305.03, 0, -1, 5, -1, -1: 1206: 1674496876.5, 1674496877.5: 0: 0: 0: 0: 0: 0: 0.4753668731213191: 0.17487770662849186: 0.17487770662849186: 0.1748777136216972
127.0.0.8/3692-127.0.0.7/443: 0.005259513854980469, 0.0, 0.0017406940460205078, 120, 168, 1.6689300537109375e-05, 1.4781951904296875e-05, 7.0, 1.6689300537109375e-05, 167.57142857142858, 0.0, 0.008824586868286133, 0, 0, 0.001674652099609375, 0.0017571449279785156, 54, 5, 0.0, 0, 6, 0.0, 5.0, 887.0, 0.0, 1173, 0, 12.0, 0.0, 0, 4435, 0, 7, 715, 12, 228.22, 0.0029876232147216797, 1514, 5, 521.15, 320: 1207: 1674496876.5, 1674496877.5: 0: 0: 0: 0: 0: 0: 0.4753668864184205: 0.17487770452714912: 0.17487770452714912: 0.17487770452728124
127.0.0.1/9020-127.0.0.2/9784: 31.226309299468994, 0.17, 0.3464314937591553, 2436, 4860, 1.5497207641601562e-05, 2.1696090698242188e-05, 180.0, 2.1696090698242188e-05, 1149.7222222222222, 0.17, 45.80847501754761, 0, 0, 0.3467440605163574, 0.3467440605163574, 96, 90, 0.17, 0, 6, 0.17, 90.0, 66.26666666666667, 0.16, 206950, 0, 270.0, 0.17, 0, 5964, 0, 180, 1458, 270, 518.11, 14.566222667694092, 78, 51, 1.77, 66: 1208: 1674496876.5, 1674496877.5: 0: 0: 0: 0: 0: 0: 0.4753668863637019: 0.17487770453579712: 0.17487770456346113: 0.1748777045370399
127.0.0.8/8382-127.0.0.23/8100: 0.0015404224395751953, -1, -1, 0, 96, 99999, 1.5497207641601562e-05, 4.0, 1.5497207641601562e-05, 342.0, 0.0, 0.0015404224395751953, 0, 0, 0.0007700920104980469, 0.0007700920104980469, 89, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 1368, 0, 4.0, 0.0, 0, 0, 0, 4, 771, 4, 281.95, 0, -1, 4, -1, -1: 1209: 1674496876.5, 1674496877.5: 0: 0: 0: 0: 0: 0: 0.47536687502593233: 0.17487770632750557: 0.17487770632750557: 0.17487771231905655
127.0.0.8/3692-127.0.0.7/443: 0.0051708221435546875, 0.0, 0.0017240047454833984, 96, 144, 3.314018249511719e-05, 1.52587890625e-05, 6.0, 3.314018249511719e-05, 186.5, 0.0, 0.008575201034545898, 0, 0, 0.0016598701477050781, 0.0017404556274414062, 54, 4, 0.0, 0, 6, 0.0, 4.0, 730.25, 0.0, 1119, 0, 10.0, 0.0, 0, 2921, 0, 6, 715, 10, 241.36, 0.002920866012573242, 1514, 5, 465.46, 320: 1210: 1674496876.5, 1674496877.5: 0: 0: 0: 0: 0: 0: 0.47536688641764097: 0.1748777045272723: 0.1748777045272723: 0.17487770452781437
127.0.0.1/9020-127.0.0.2/9784: 31.22242569923401, 0.17, 0.34641599655151367, 2409, 4833, 1.5735626220703125e-05, 1.7642974853515625e-05, 179.0, 1.7642974853515625e-05, 1148.022346368715, 0.17, 45.802483320236206, 0, 0, 0.3467223644256592, 0.3467223644256592, 96, 89, 0.17, 0, 6, 0.17, 89.0, 66.26966292134831, 0.16, 205496, 0, 268.0, 0.17, 0, 5898, 0, 179, 1458, 268, 519.05, 14.56484341621399, 78, 51, 1.78, 66: 1211: 1674496876.6, 1674496877.6: 0: 0: 0: 0: 0: 0: 0.4753668863656061: 0.1748777045354962: 0.17487770456207255: 0.17487770453682508
127.0.0.8/8382-127.0.0.23/8100: 0.0014939308166503906, -1, -1, 0, 72, 99999, 0.0007393360137939453, 3.0, 0.0007393360137939453, 426.3333333333333, 0.0, 0.0014939308166503906, 0, 0, 0.0007545948028564453, 0.0007545948028564453, 89, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 1279, 0, 3.0, 0.0, 0, 0, 0, 3, 771, 3, 278.47, 0, -1, 3, -1, -1: 1212: 1674496876.6, 1674496877.6: 0: 0: 0: 0: 0: 0: 0.4753668771494588: 0.17487770599192445: 0.17487770599192445: 0.17487771086669246
127.0.0.8/3692-127.0.0.7/443: 0.0050945281982421875, 0.0, 0.0016908645629882812, 72, 120, 0.0011305809020996094, 0.0010514259338378906, 5.0, 6.270408630371094e-05, 213.0, 0.0, 0.008229494094848633, 0, 0, 0.0016446113586425781, 0.001707315444946289, 54, 3, 0.0, 0, 6, 0.0, 3.0, 469.0, 0.0, 1065, 0, 8.0, 0.0, 0, 1407, 0, 5, 715, 8, 256.31, 0.0028214454650878906, 628, 5, 125.94, 320: 1213: 1674496876.6, 1674496877.6: 0: 0: 0: 0: 0: 0: 0.4753668747679445: 0.17487770636827568: 0.17487770636827546: 0.17487771249550443
127.0.0.1/9020-127.0.0.2/9784: 82.66867303848267, 0.23, 0.572782039642334, 3138, 7236, 1.4781951904296875e-05, 1.9073486328125e-05, 268.0, 1.9073486328125e-05, 1181.7313432835822, 0.23, 113.26256322860718, 0, 0, 0.5728228092193604, 0.572951078414917, 96, 116, 0.29, 0, 6, 0.23, 116.0, 66.20689655172414, 0.26, 316704, 0, 384.0, 0.31, 0, 7680, 0, 268, 1458, 384, 503.14, 30.574281692504883, 78, 68, 1.56, 66: 1214: 1674496876.6, 1674496877.6: 0: 0: 0: 0: 0: 0: 0.47536688641458824: 0.17487770452775472: 0.17487770452990212: 0.17487770452775486
127.0.0.8/8382-127.0.0.23/8100: 2.8420286178588867, 0.0, 0.0013692378997802734, 168, 168, 1.6927719116210938e-05, 1.52587890625e-05, 7.0, 1.52587890625e-05, 122.71428571428571, 0.26, 6.822154760360718, 0, 0, 0.5697734355926514, 0.5697734355926514, 54, 7, 0.49, 0, 6, 0.2, 7.0, 143.0, 0.0, 859, 0, 14.0, 0.41, 0, 1001, 0, 7, 419, 14, 121.85, 0.0016489028930664062, 677, 7, 218.0, 54: 1215: 1674496876.6, 1674496877.6: 0: 0: 0: 0: 0: 0: 0.47536621796014744: 0.1748778113508421: 0.17487809642755747: 0.17487787426145307
127.0.0.8/3692-127.0.0.7/443: 0.000888824462890625, 0.0, 0.0005602836608886719, 48, 96, 0.0005602836608886719, 3.361701965332031e-05, 4.0, 1.6450881958007812e-05, 252.75, 0.0, 0.0014820098876953125, 0, 0, 0.0005931854248046875, 0.0005931854248046875, 54, 2, 0.0, 0, 6, 0.0, 2.0, 389.5, 0.0, 1011, 0, 6.0, 0.0, 0, 779, 0, 4, 715, 6, 272.43, 0.0005602836608886719, 459, 4, 69.5, 320: 1216: 1674496876.6, 1674496877.6: 0: 0: 0: 0: 0: 0: 0.4753668560023164: 0.17487770933381014: 0.17487770933380994: 0.17487772533006357
127.0.0.1/9020-127.0.0.2/9784: 82.66358041763306, 0.23, 0.5727672576904297, 3111, 7209, 1.430511474609375e-05, 1.7881393432617188e-05, 267.0, 1.7881393432617188e-05, 1180.7116104868915, 0.23, 113.25510811805725, 0, 0, 0.5728037357330322, 0.5729320049285889, 96, 115, 0.3, 0, 6, 0.23, 115.0, 66.20869565217392, 0.27, 315250, 0, 382.0, 0.31, 0, 7614, 0, 267, 1458, 382, 503.8, 30.57258176803589, 78, 68, 1.57, 66: 1217: 1674496876.6, 1674496877.6: 0: 0: 0: 0: 0: 0: 0.475366886414716: 0.17487770452773452: 0.17487770452981474: 0.17487770452773463
127.0.0.8/8382-127.0.0.23/8100: 2.8419370651245117, 0.0, 0.0013523101806640625, 144, 144, 1.6689300537109375e-05, 0.567842960357666, 6.0, 0.567842960357666, 128.33333333333334, 0.21, 6.253617763519287, 0, 0, 0.5697581768035889, 0.5697581768035889, 54, 6, 0.52, 0, 6, 0.16, 6.0, 157.83333333333334, 0.0, 770, 0, 12.0, 0.47, 0, 947, 0, 6, 419, 12, 130.77, 0.0015473365783691406, 677, 6, 232.18, 54: 1218: 1674496876.6, 1674496877.6: 0: 0: 0: 0: 0: 0: 0.47536657808803867: 0.1748777539310742: 0.17487786350015708: 0.17487780448073
127.0.0.8/3692-127.0.0.7/443: 0.0007879734039306641, 0.0, -1, 24, 72, 99999, 0.00022840499877929688, 3.0, 0.00022840499877929688, 274.3333333333333, 0.0, 0.0013310909271240234, 0, 0, 0.0005595684051513672, 0.0005595684051513672, 54, 1, 0.0, 0, 6, 0.0, 1.0, 459.0, 0.0, 823, 0, 4.0, 0.0, 0, 459, 0, 3, 715, 4, 311.6, 0, 459, 2, 0.0, 459: 1219: 1674496876.6, 1674496877.6: 0: 0: 0: 0: 0: 0: 0.4753668772744523: 0.17487770597217167: 0.17487770597217167: 0.17487771078120437
127.0.0.5/7434-127.0.0.7/443: 0, 0.0, -1, 24, 24, 99999, 99999, 1.0, 0.00019407272338867188, 54.0, 0.0, 0.00019407272338867188, 0, 0, -1, 0.00019407272338867188, 54, 1, 0.0, 0, 6, 0.0, 1.0, 791.0, 0.0, 54, 0, 2.0, 0.0, 0, 791, 0, 1, 54, 2, 0.0, 0, 791, 1, 0.0, 791: 1220: 1674496876.6, 1674496877.6: 0: 0: 0: 0: 0: 0: 0.47536688265520594: 0.17487770633763447: 0.1748777051620802: 0.1748777058450793
127.0.0.1/9020-127.0.0.2/9784: 82.65882396697998, 0.23, 0.5727529525756836, 3084, 7182, 6.318092346191406e-05, 1.71661376953125e-05, 266.0, 1.71661376953125e-05, 1184.7894736842106, 0.23, 113.2481484413147, 0, 0, 0.5727858543395996, 0.5729141235351562, 96, 114, 0.3, 0, 6, 0.23, 114.0, 66.21052631578948, 0.27, 315154, 0, 380.0, 0.31, 0, 7548, 0, 266, 1458, 380, 500.33, 30.570950984954834, 78, 67, 1.58, 66: 1221: 1674496876.7, 1674496877.7: 0: 0: 0: 0: 0: 0: 0.47536688641431907: 0.17487770452779727: 0.17487770453008622: 0.1748777045277974
127.0.0.8/8382-127.0.0.23/8100: 0.0027222633361816406, 0.0, 0.0013356208801269531, 120, 120, 1.5974044799804688e-05, 0.00015354156494140625, 5.0, 0.00015354156494140625, 70.2, 0.0, 0.006832599639892578, 0, 0, 0.0019152164459228516, 0.0019152164459228516, 54, 5, 0.0, 0, 6, 0.0, 5.0, 178.6, 0.0, 351, 0, 10.0, 0.0, 0, 893, 0, 5, 89, 10, 15.64, 0.0014638900756835938, 677, 5, 249.2, 54: 1222: 1674496876.7, 1674496877.7: 0: 0: 0: 0: 0: 0: 0.4753627844727449: 0.17487852662468187: 0.1748798765887718: 0.1748788123138014
127.0.0.8/3692-127.0.0.7/443: 0.0003311634063720703, -1, -1, 0, 48, 99999, 0.0003311634063720703, 2.0, 0.0003311634063720703, 384.5, 0.0, 0.0003311634063720703, 0, 0, 0.0003311634063720703, 0.0003311634063720703, 54, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 769, 0, 2.0, 0.0, 0, 0, 0, 2, 715, 2, 330.5, 0, -1, 1, -1, -1: 1223: 1674496876.7, 1674496877.7: 0: 0: 0: 0: 0: 0: 0.4753668798340583: 0.17487770556767676: 0.17487770556767676: 0.17487770903058805
127.0.0.1/9020-127.0.0.2/9784: 82.65427494049072, 0.23, 0.5726897716522217, 3057, 7155, 1.5974044799804688e-05, 1.5974044799804688e-05, 265.0, 1.5974044799804688e-05, 1183.7735849056603, 0.23, 113.2414984703064, 0, 0, 0.5727686882019043, 0.5728969573974609, 96, 113, 0.3, 0, 6, 0.23, 113.0, 66.21238938053098, 0.27, 313700, 0, 378.0, 0.31, 0, 7482, 0, 265, 1458, 378, 501.0, 30.563811540603638, 78, 67, 1.58, 66: 1224: 1674496876.7, 1674496877.7: 0: 0: 0: 0: 0: 0: 0.47536688641404545: 0.1748777045278405: 0.17487770453027332: 0.17487770452784066
127.0.0.8/8382-127.0.0.23/8100: 0.0021080970764160156, 0.0, 0.0013196468353271484, 96, 96, 1.5497207641601562e-05, 0.00012063980102539062, 4.0, 0.00012063980102539062, 65.5, 0.0, 0.005074977874755859, 0, 0, 0.0017616748809814453, 0.0017616748809814453, 54, 4, 0.0, 0, 6, 0.0, 4.0, 209.75, 0.0, 262, 0, 8.0, 0.0, 0, 839, 0, 4, 89, 8, 13.97, 0.001399993896484375, 677, 4, 269.77, 54: 1225: 1674496876.7, 1674496877.7: 0: 0: 0: 0: 0: 0: 0.47536468092065376: 0.17487814712311223: 0.17487884249792493: 0.1748783294583091
127.0.0.8/3692-127.0.0.7/443: 0, -1, -1, 0, 24, 99999, 99999, 1.0, 99999, 54.0, 0.0, 0, 0, 0, -1, -1, 54, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 54, 0, 1.0, 0.0, 0, 0, 0, 1, 54, 1, 0.0, 0, -1, 0, -1, -1: 1226: 1674496876.7, 1674496877.7: 0: 0: 0: 0: 0: 0: 0.17485133033359726: 0.18107509803085686: 0.47014861597544993: 0.17392495566009597
127.0.0.1/9020-127.0.0.2/9784: 82.65005779266357, 0.23, 0.5726737976074219, 3030, 7128, 0.0003170967102050781, 0.0001423358917236328, 264.0, 0.0001423358917236328, 1182.75, 0.23, 113.23528504371643, 0, 0, 0.5727527141571045, 0.5728809833526611, 96, 112, 0.3, 0, 6, 0.23, 112.0, 66.21428571428571, 0.27, 312246, 0, 376.0, 0.31, 0, 7416, 0, 264, 1458, 376, 501.67, 30.56202244758606, 78, 67, 1.59, 66: 1227: 1674496876.7, 1674496877.7: 0: 0: 0: 0: 0: 0: 0.4753668864137564: 0.1748777045278862: 0.17487770453047102: 0.1748777045278864
127.0.0.8/8382-127.0.0.23/8100: 0.0017461776733398438, 0.0, 0.0013041496276855469, 72, 72, 4.935264587402344e-05, 0.00010514259338378906, 3.0, 0.00010514259338378906, 66.33333333333333, 0.0, 0.0039594173431396484, 0, 0, 0.0016410350799560547, 0.0016410350799560547, 54, 3, 0.0, 0, 6, 0.0, 3.0, 261.6666666666667, 0.0, 199, 0, 6.0, 0.0, 0, 785, 0, 3, 89, 6, 16.05, 0.0013535022735595703, 677, 3, 293.69, 54: 1228: 1674496876.7, 1674496877.7: 0: 0: 0: 0: 0: 0: 0.47536601852078875: 0.1748778792114396: 0.17487811504023767: 0.17487798722753406
127.0.0.1/9020-127.0.0.2/9784: 82.61262345314026, 0.23, 0.5723567008972168, 3003, 7101, 1.5974044799804688e-05, 1.6927719116210938e-05, 263.0, 1.6927719116210938e-05, 1181.7186311787073, 0.23, 113.18184423446655, 0, 0, 0.5726103782653809, 0.5727386474609375, 96, 111, 0.3, 0, 6, 0.23, 111.0, 66.21621621621621, 0.28, 310792, 0, 374.0, 0.31, 0, 7350, 0, 263, 1458, 374, 502.35, 30.526824712753296, 78, 67, 1.6, 66: 1229: 1674496876.8, 1674496877.8: 0: 0: 0: 0: 0: 0: 0.47536688641359665: 0.17487770452791146: 0.17487770453058027: 0.1748777045279116
127.0.0.8/8382-127.0.0.23/8100: 0.0015358924865722656, 0.0, 0.0012547969818115234, 48, 48, 0.0012547969818115234, 0.0015358924865722656, 2.0, 0.0002307891845703125, 55.0, 0.0, 0.003252267837524414, 0, 0, 0.0015358924865722656, 0.0015358924865722656, 54, 2, 0.0, 0, 6, 0.0, 2.0, 365.5, 0.0, 110, 0, 4.0, 0.0, 0, 731, 0, 2, 56, 4, 1.0, 0.0012547969818115234, 677, 2, 311.5, 54: 1230: 1674496876.8, 1674496877.8: 0: 0: 0: 0: 0: 0: 0.4753661635949436: 0.17487785192934002: 0.17487808761346707: 0.1748778968622495
127.0.0.1/9020-127.0.0.2/9784: 82.60818839073181, 0.23, 0.572340726852417, 2976, 7074, 1.52587890625e-05, 0.0001621246337890625, 262.0, 0.0001621246337890625, 1183.2290076335878, 0.23, 113.1751651763916, 0, 0, 0.5725934505462646, 0.5727217197418213, 96, 110, 0.3, 0, 6, 0.23, 110.0, 66.21818181818182, 0.28, 310006, 0, 372.0, 0.32, 0, 7284, 0, 262, 1458, 372, 502.71, 30.525067567825317, 78, 66, 1.6, 66: 1231: 1674496876.8, 1674496877.8: 0: 0: 0: 0: 0: 0: 0.47536688641344343: 0.1748777045279357: 0.17487770453068513: 0.17487770452793586
127.0.0.8/8382-127.0.0.23/8100: 0, 0.0, -1, 24, 24, 99999, 99999, 1.0, 5.030632019042969e-05, 54.0, 0.0, 5.030632019042969e-05, 0, 0, -1, 5.030632019042969e-05, 54, 1, 0.0, 0, 6, 0.0, 1.0, 677.0, 0.0, 54, 0, 2.0, 0.0, 0, 677, 0, 1, 54, 2, 0.0, 0, 677, 1, 0.0, 677: 1232: 1674496876.8, 1674496877.8: 0: 0: 0: 0: 0: 0: 0.4753668445723184: 0.17487772922654402: 0.17487771203983202: 0.17487771416130557
127.0.0.1/9020-127.0.0.2/9784: 82.56587386131287, 0.23, 0.5723254680633545, 2949, 7047, 1.5497207641601562e-05, 2.002716064453125e-05, 261.0, 2.002716064453125e-05, 1184.7509578544061, 0.23, 113.11479806900024, 0, 0, 0.5724313259124756, 0.5725595951080322, 96, 109, 0.31, 0, 6, 0.23, 109.0, 66.22018348623853, 0.28, 309220, 0, 370.0, 0.32, 0, 7218, 0, 261, 1458, 370, 503.07, 30.523404359817505, 78, 65, 1.61, 66: 1233: 1674496876.8, 1674496877.8: 0: 0: 0: 0: 0: 0: 0.475366886413499: 0.17487770452792686: 0.17487770453064705: 0.17487770452792706
127.0.0.1/9020-127.0.0.2/9784: 82.56066679954529, 0.23, 0.5723099708557129, 2922, 7020, 1.4543533325195312e-05, 1.621246337890625e-05, 260.0, 1.621246337890625e-05, 1183.7153846153847, 0.23, 113.10719394683838, 0, 0, 0.572411298751831, 0.5725395679473877, 96, 108, 0.31, 0, 6, 0.23, 108.0, 66.22222222222223, 0.28, 307766, 0, 368.0, 0.32, 0, 7152, 0, 260, 1458, 368, 503.76, 30.521730661392212, 78, 65, 1.62, 66: 1234: 1674496876.9, 1674496877.9: 0: 0: 0: 0: 0: 0: 0.47536688641318664: 0.17487770452797627: 0.17487770453086077: 0.1748777045279765
127.0.0.1/9020-127.0.0.2/9784: 82.55646777153015, 0.23, 0.5722954273223877, 2895, 6993, 1.5735626220703125e-05, 1.9550323486328125e-05, 259.0, 1.9550323486328125e-05, 1187.915057915058, 0.23, 113.10103058815002, 0, 0, 0.5723950862884521, 0.5725233554840088, 96, 107, 0.31, 0, 6, 0.23, 107.0, 66.22429906542057, 0.29, 307670, 0, 366.0, 0.32, 0, 7086, 0, 259, 1458, 366, 500.17, 30.520174503326416, 78, 64, 1.63, 66: 1235: 1674496876.9, 1674496877.9: 0: 0: 0: 0: 0: 0: 0.47536688641281594: 0.17487770452803483: 0.17487770453111423: 0.17487770452803506
127.0.0.1/9020-127.0.0.2/9784: 82.55142378807068, 0.22, 0.572279691696167, 2868, 6966, 0.0002894401550292969, 1.6927719116210938e-05, 258.0, 1.6927719116210938e-05, 1186.8837209302326, 0.23, 113.09368634223938, 0, 0, 0.5723755359649658, 0.5725038051605225, 96, 106, 0.31, 0, 6, 0.23, 106.0, 66.22641509433963, 0.29, 306216, 0, 364.0, 0.32, 0, 7020, 0, 258, 1458, 364, 500.86, 30.51850652694702, 78, 64, 1.63, 66: 1236: 1674496876.9, 1674496877.9: 0: 0: 0: 0: 0: 0: 0.47536688641227615: 0.1748777045281201: 0.17487770453148332: 0.17487770452812038
127.0.0.1/9020-127.0.0.2/9784: 166.36354756355286, 0.35, 0.9425325393676758, 4029, 9340, 1.6689300537109375e-05, 1.621246337890625e-05, 346.0, 1.621246337890625e-05, 1207.1271676300578, 0.34, 238.34913873672485, 0, 1, 0.9430844783782959, 0.9430844783782959, 96, 149, 0.48, 0, 6, 0.34, 149.0, 66.16107382550335, 0.48, 417666, 0, 495.0, 0.48, 1, 9858, 0, 346, 1458, 495, 484.38, 71.91159391403198, 78, 83, 1.38, 66: 1237: 1674496877.0, 1674496878.0: 0: 0: 0: 0: 0: 0: 0.4753668864116758: 0.174877704528215: 0.1748777045318942: 0.174877704528215
127.0.0.8/8382-127.0.0.23/8100: 0, -1, -1, 0, 24, 99999, 99999, 1.0, 99999, 54.0, 0.0, 0, 0, 0, -1, -1, 54, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 54, 0, 1.0, 0.0, 0, 0, 0, 1, 54, 1, 0.0, 0, -1, 0, -1, -1: 1238: 1674496877.0, 1674496878.0: 0: 0: 0: 0: 0: 0: 0.17485133033359726: 0.18107509803085686: 0.47014861597544993: 0.17392495566009597
127.0.0.1/9020-127.0.0.2/9784: 166.35795426368713, 0.35, 0.9425158500671387, 4002, 9313, 4.887580871582031e-05, 1.7881393432617188e-05, 345.0, 1.7881393432617188e-05, 1206.4115942028986, 0.34, 238.34064936637878, 0, 1, 0.943068265914917, 0.943068265914917, 96, 148, 0.48, 0, 6, 0.34, 148.0, 66.16216216216216, 0.49, 416212, 0, 493.0, 0.48, 1, 9792, 0, 345, 1458, 493, 484.9, 71.90912389755249, 78, 83, 1.39, 66: 1239: 1674496877.0, 1674496878.0: 0: 0: 0: 0: 0: 0: 0.4753668864113044: 0.17487770452827373: 0.1748777045321483: 0.17487770452827373
127.0.0.1/9020-127.0.0.2/9784: 73.86113786697388, 0.26, 0.599313497543335, 3057, 7234, 1.5974044799804688e-05, 2.1696090698242188e-05, 268.0, 2.1696090698242188e-05, 1226.0298507462687, 0.25, 106.62932419776917, 0, 1, 0.5995686054229736, 0.5995686054229736, 96, 113, 0.28, 0, 6, 0.25, 113.0, 66.21238938053098, 0.29, 328576, 0, 381.0, 0.28, 1, 7482, 0, 268, 1458, 381, 471.71, 32.745609521865845, 78, 60, 1.58, 66: 1240: 1674496877.1, 1674496878.1: 0: 0: 0: 0: 0: 0: 0.47536688554923334: 0.17487770466450692: 0.17487770512164058: 0.17487770466461908
127.0.0.1/9020-127.0.0.2/9784: 99.09158968925476, 0.28, 0.7215826511383057, 3462, 8152, 1.5735626220703125e-05, 2.4318695068359375e-05, 302.0, 2.4318695068359375e-05, 1226.7019867549668, 0.27, 143.4006049633026, 0, 1, 0.721651554107666, 0.7217767238616943, 96, 128, 0.33, 0, 6, 0.27, 128.0, 66.1875, 0.35, 370464, 0, 430.0, 0.33, 1, 8472, 0, 302, 1458, 430, 472.35, 44.2841739654541, 78, 68, 1.49, 66: 1241: 1674496877.1, 1674496878.1: 0: 0: 0: 0: 0: 0: 0.4753668860793326: 0.17487770458073526: 0.17487770475919573: 0.17487770458073654
127.0.0.1/9020-127.0.0.2/9784: 99.08426976203918, 0.28, 0.721566915512085, 3435, 8125, 1.52587890625e-05, 1.71661376953125e-05, 301.0, 1.71661376953125e-05, 1225.9468438538206, 0.27, 143.39000248908997, 0, 1, 0.7216272354125977, 0.721752405166626, 96, 127, 0.34, 0, 6, 0.27, 127.0, 66.18897637795276, 0.35, 369010, 0, 428.0, 0.33, 1, 8406, 0, 301, 1458, 428, 472.95, 44.28217554092407, 78, 68, 1.49, 66: 1242: 1674496877.1, 1674496878.1: 0: 0: 0: 0: 0: 0: 0.4753668860640925: 0.17487770458314367: 0.174877704769619: 0.17487770458314497
127.0.0.3/80-127.0.0.4/3171: 0.047487735748291016, -1, -1, 0, 1431, 99999, 1.621246337890625e-05, 53.0, 1.621246337890625e-05, 1448.4905660377358, 0.0, 0.047487735748291016, 0, 0, 0.0015544891357421875, 0.0015544891357421875, 66, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 76770, 0, 53.0, 0.0, 0, 0, 0, 53, 1514, 53, 227.74, 0, -1, 7, -1, -1: 1243: 1674496877.1, 1674496878.1: 0: 0: 0: 0: 0: 0: 0.475365285632784: 0.1748779574985137: 0.1748779574985137: 0.1748787993701886
127.0.0.1/9020-127.0.0.2/9784: 99.07911992073059, 0.28, 0.7215516567230225, 3408, 8098, 1.4781951904296875e-05, 1.7404556274414062e-05, 300.0, 1.7404556274414062e-05, 1225.1866666666667, 0.27, 143.38250422477722, 0, 1, 0.7216100692749023, 0.7217352390289307, 96, 126, 0.34, 0, 6, 0.27, 126.0, 66.19047619047619, 0.35, 367556, 0, 426.0, 0.33, 1, 8340, 0, 300, 1458, 426, 473.55, 44.2802529335022, 78, 68, 1.5, 66: 1244: 1674496877.2, 1674496878.2: 0: 0: 0: 0: 0: 0: 0.47536688604287464: 0.17487770458649668: 0.17487770478413048: 0.17487770458649812
127.0.0.3/80-127.0.0.4/3171: 0.04664468765258789, -1, -1, 0, 1404, 99999, 1.811981201171875e-05, 52.0, 1.811981201171875e-05, 1475.076923076923, 0.0, 0.04664468765258789, 0, 0, 0.0015382766723632812, 0.0015382766723632812, 1018, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 76704, 0, 52.0, 0.0, 0, 0, 0, 52, 1514, 52, 124.1, 0, -1, 7, -1, -1: 1245: 1674496877.2, 1674496878.2: 0: 0: 0: 0: 0: 0: 0.4753668864185854: 0.17487770452712306: 0.17487770452712306: 0.17487770452716844
127.0.0.1/9020-127.0.0.2/9784: 99.07391595840454, 0.28, 0.7215368747711182, 3381, 8071, 5.0067901611328125e-05, 1.6927719116210938e-05, 299.0, 1.6927719116210938e-05, 1228.963210702341, 0.27, 143.37494111061096, 0, 1, 0.7215926647186279, 0.7217178344726562, 96, 125, 0.34, 0, 6, 0.27, 125.0, 66.192, 0.35, 367460, 0, 424.0, 0.33, 1, 8274, 0, 299, 1458, 424, 469.81, 44.27840518951416, 78, 67, 1.51, 66: 1246: 1674496877.2, 1674496878.2: 0: 0: 0: 0: 0: 0: 0.4753668860085829: 0.17487770459191582: 0.17487770480758377: 0.17487770459191745
127.0.0.3/80-127.0.0.4/3171: 0.045720577239990234, -1, -1, 0, 1377, 99999, 1.6689300537109375e-05, 51.0, 1.6689300537109375e-05, 1474.313725490196, 0.0, 0.045720577239990234, 0, 0, 0.0015201568603515625, 0.0015201568603515625, 1018, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 75190, 0, 51.0, 0.0, 0, 0, 0, 51, 1514, 51, 125.19, 0, -1, 7, -1, -1: 1247: 1674496877.2, 1674496878.2: 0: 0: 0: 0: 0: 0: 0.475366886418593: 0.17487770452712187: 0.17487770452712187: 0.17487770452716328
127.0.0.1/9020-127.0.0.2/9784: 231.24531388282776, 0.31, 0.8820278644561768, 3813, 12148, 1.52587890625e-05, 2.0503997802734375e-05, 450.0, 2.0503997802734375e-05, 1290.1844444444444, 0.34, 290.0980885028839, 0, 1, 0.8823556900024414, 0.8823556900024414, 96, 141, 0.49, 0, 6, 0.33, 141.0, 66.17021276595744, 0.42, 580583, 0, 591.0, 0.51, 1, 9330, 0, 450, 1458, 591, 413.29, 58.82258653640747, 78, 74, 1.42, 66: 1248: 1674496877.2, 1674496878.2: 0: 0: 0: 0: 0: 0: 0.4753668864163728: 0.17487770452747275: 0.1748777045286818: 0.17487770452747275
